"u","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3028.1,1,75.9,75.9,10,0
3030.1,1,76,76,10,0
3031.7,1,76.1,76.1,10,0
3033.3,1,76.2,76.2,10,0
3034.9,1,76.3,76.3,10,0
3036.5,1,76.4,76.4,10,0
3038.1,1,76.5,76.5,10,0
3039,1,76.6,76.6,10,0
3039.8,1,76.7,76.7,10,0
3040.6,1,76.8,76.8,10,0
3041.5,1,76.9,76.9,10,0
3042.3,1,77,77,10,0
3042.4,1,77.1,77.1,10,0
3042.5,1,77.2,77.2,10,0
3042.7,1,77.3,77.3,10,0
3042.8,1,77.4,77.4,10,0
3042.9,1,77.5,77.5,10,0
3043.5,1,77.6,77.6,10,0
3044,1,77.7,77.7,10,0
3044.6,1,77.8,77.8,10,0
3045.1,1,77.9,77.9,10,0
3045.6,1,78,78,10,0
3046.7,1,78.1,78.1,10,0
3047.7,1,78.2,78.2,10,0
3048.8,1,78.3,78.3,10,0
3049.8,1,78.4,78.4,10,0
3050.8,1,78.5,78.5,10,0
3051.6,1,78.6,78.6,10,0
3052.3,1,78.7,78.7,10,0
3053,1,78.8,78.8,10,0
3053.7,1,78.9,78.9,10,0
3054.5,1,79,79,10,0
3054.8,1,79.1,79.1,10,0
3055.2,1,79.2,79.2,10,0
3055.6,1,79.3,79.3,10,0
3055.9,1,79.4,79.4,10,0
3056.3,1,79.5,79.5,10,0
3056.9,1,79.6,79.6,10,0
3057.5,1,79.7,79.7,10,0
3058.1,1,79.8,79.8,10,0
3058.7,1,79.9,79.9,10,0
3059.3,1,80,80,10,0
3060.2,1,80.1,80.1,10,0
3061.1,1,80.2,80.2,10,0
3062.1,1,80.3,80.3,10,0
3063,1,80.4,80.4,10,0
3064,1,80.5,80.5,10,0
3065.3,1,80.6,80.6,10,0
3066.6,1,80.7,80.7,10,0
3068,1,80.8,80.8,10,0
3069.3,1,80.9,80.9,10,0
3070.7,1,81,81,10,0
3072.4,1,81.1,81.1,10,0
3074.1,1,81.2,81.2,10,0
3075.9,1,81.3,81.3,10,0
3077.6,1,81.4,81.4,10,0
3079.3,1,81.5,81.5,10,0
3080.7,1,81.6,81.6,10,0
3082,1,81.7,81.7,10,0
3083.3,1,81.8,81.8,10,0
3084.7,1,81.9,81.9,10,0
3086,1,82,82,10,0
3086.9,1,82.1,82.1,10,0
3087.9,1,82.2,82.2,10,0
3088.8,1,82.3,82.3,10,0
3089.8,1,82.4,82.4,10,0
3090.7,1,82.5,82.5,10,0
3091.4,1,82.6,82.6,10,0
3092,1,82.7,82.7,10,0
3092.7,1,82.8,82.8,10,0
3093.3,1,82.9,82.9,10,0
3094,1,83,83,10,0
3094.6,1,83.1,83.1,10,0
3095.1,1,83.2,83.2,10,0
3095.7,1,83.3,83.3,10,0
3096.2,1,83.4,83.4,10,0
3096.8,1,83.5,83.5,10,0
3097.5,1,83.6,83.6,10,0
3098.1,1,83.7,83.7,10,0
3098.8,1,83.8,83.8,10,0
3099.5,1,83.9,83.9,10,0
3100.2,1,84,84,10,0
3100.7,1,84.1,84.1,10,0
3101.2,1,84.2,84.2,10,0
3101.8,1,84.3,84.3,10,0
3102.3,1,84.4,84.4,10,0
3102.8,1,84.5,84.5,10,0
3103,1,84.6,84.6,10,0
3103.2,1,84.7,84.7,10,0
3103.4,1,84.8,84.8,10,0
3103.5,1,84.9,84.9,10,0
3103.7,1,85,85,10,0
3103.5,1,85.1,85.1,10,0
3103.3,1,85.2,85.2,10,0
3103.1,1,85.3,85.3,10,0
3102.9,1,85.4,85.4,10,0
3102.8,1,85.5,85.5,10,0
3102.9,1,85.6,85.6,10,0
3103,1,85.7,85.7,10,0
3103.2,1,85.8,85.8,10,0
3103.3,1,85.9,85.9,10,0
3103.4,1,86,86,10,0
3103.8,1,86.1,86.1,10,0
3104.1,1,86.2,86.2,10,0
3104.5,1,86.3,86.3,10,0
3104.8,1,86.4,86.4,10,0
3105.2,1,86.5,86.5,10,0
3105.7,1,86.6,86.6,10,0
3106.3,1,86.7,86.7,10,0
3106.9,1,86.8,86.8,10,0
3107.5,1,86.9,86.9,10,0
3108,1,87,87,10,0
3109.1,1,87.1,87.1,10,0
3110.1,1,87.2,87.2,10,0
3111.1,1,87.3,87.3,10,0
3112.1,1,87.4,87.4,10,0
3113.2,1,87.5,87.5,10,0
3114.1,1,87.6,87.6,10,0
3115,1,87.7,87.7,10,0
3116,1,87.8,87.8,10,0
3116.9,1,87.9,87.9,10,0
3117.8,1,88,88,10,0
3118.5,1,88.1,88.1,10,0
3119.1,1,88.2,88.2,10,0
3119.7,1,88.3,88.3,10,0
3120.3,1,88.4,88.4,10,0
3121,1,88.5,88.5,10,0
3121,1,88.6,88.6,10,0
3120.9,1,88.7,88.7,10,0
3120.9,1,88.8,88.8,10,0
3120.9,1,88.9,88.9,10,0
3120.9,1,89,89,10,0
3120.3,1,89.1,89.1,10,0
3119.8,1,89.2,89.2,10,0
3119.2,1,89.3,89.3,10,0
3118.7,1,89.4,89.4,10,0
3118.1,1,89.5,89.5,10,0
3118.1,1,89.6,89.6,10,0
3118.1,1,89.7,89.7,10,0
3118.1,1,89.8,89.8,10,0
3118.1,1,89.9,89.9,10,0
3118.1,1,90,90,10,0
3118.7,1,90.1,90.1,10,0
3119.3,1,90.2,90.2,10,0
3119.8,1,90.3,90.3,10,0
3120.4,1,90.4,90.4,10,0
3121,1,90.5,90.5,10,0
3121.5,1,90.6,90.6,10,0
3121.9,1,90.7,90.7,10,0
3122.4,1,90.8,90.8,10,0
3122.9,1,90.9,90.9,10,0
3123.3,1,91,91,10,0
3123.6,1,91.1,91.1,10,0
3123.8,1,91.2,91.2,10,0
3124,1,91.3,91.3,10,0
3124.3,1,91.4,91.4,10,0
3124.5,1,91.5,91.5,10,0
3124.5,1,91.6,91.6,10,0
3124.5,1,91.7,91.7,10,0
3124.5,1,91.8,91.8,10,0
3124.5,1,91.9,91.9,10,0
3124.4,1,92,92,10,0
3124.3,1,92.1,92.1,10,0
3124.1,1,92.2,92.2,10,0
3123.9,1,92.3,92.3,10,0
3123.7,1,92.4,92.4,10,0
3123.5,1,92.5,92.5,10,0
3123.3,1,92.6,92.6,10,0
3123.1,1,92.7,92.7,10,0
3122.9,1,92.8,92.8,10,0
3122.8,1,92.9,92.9,10,0
3122.6,1,93,93,10,0
3122.3,1,93.1,93.1,10,0
3122.1,1,93.2,93.2,10,0
3121.9,1,93.3,93.3,10,0
3121.6,1,93.4,93.4,10,0
3121.4,1,93.5,93.5,10,0
3120.7,1,93.6,93.6,10,0
3120,1,93.7,93.7,10,0
3119.2,1,93.8,93.8,10,0
3118.5,1,93.9,93.9,10,0
3117.8,1,94,94,10,0
3116.6,1,94.1,94.1,10,0
3115.3,1,94.2,94.2,10,0
3114.1,1,94.3,94.3,10,0
3112.9,1,94.4,94.4,10,0
3111.6,1,94.5,94.5,10,0
3110.9,1,94.6,94.6,10,0
3110.1,1,94.7,94.7,10,0
3109.4,1,94.8,94.8,10,0
3108.6,1,94.9,94.9,10,0
3107.9,1,95,95,10,0
3107.5,1,95.1,95.1,10,0
3107.1,1,95.2,95.2,10,0
3106.7,1,95.3,95.3,10,0
3106.4,1,95.4,95.4,10,0
3106,1,95.5,95.5,10,0
3104.9,1,95.6,95.6,10,0
3103.9,1,95.7,95.7,10,0
3102.8,1,95.8,95.8,10,0
3101.8,1,95.9,95.9,10,0
3100.7,1,96,96,10,0
3099.1,1,96.1,96.1,10,0
3097.5,1,96.2,96.2,10,0
3095.9,1,96.3,96.3,10,0
3094.3,1,96.4,96.4,10,0
3092.7,1,96.5,96.5,10,0
3090.9,1,96.6,96.6,10,0
3089.1,1,96.7,96.7,10,0
3087.3,1,96.8,96.8,10,0
3085.5,1,96.9,96.9,10,0
3083.7,1,97,97,10,0
3081.7,1,97.1,97.1,10,0
3079.8,1,97.2,97.2,10,0
3077.9,1,97.3,97.3,10,0
3076,1,97.4,97.4,10,0
3074.1,1,97.5,97.5,10,0
3071.8,1,97.6,97.6,10,0
3069.6,1,97.7,97.7,10,0
3067.4,1,97.8,97.8,10,0
3065.2,1,97.9,97.9,10,0
3063,1,98,98,10,0
3060.3,1,98.1,98.1,10,0
3057.6,1,98.2,98.2,10,0
3055,1,98.3,98.3,10,0
3052.3,1,98.4,98.4,10,0
3049.6,1,98.5,98.5,10,0
3047.2,1,98.6,98.6,10,0
3044.8,1,98.7,98.7,10,0
3042.4,1,98.8,98.8,10,0
3040,1,98.9,98.9,10,0
3037.6,1,99,99,10,0
3035.7,1,99.1,99.1,10,0
3033.7,1,99.2,99.2,10,0
3031.8,1,99.3,99.3,10,0
3029.8,1,99.4,99.4,10,0
3027.9,1,99.5,99.5,10,0
3027.1,1,99.6,99.6,10,0
3026.4,1,99.7,99.7,10,0
3025.6,1,99.8,99.8,10,0
3024.8,1,99.9,99.9,10,0
3024.1,1,100,100,10,0
