"u","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2469.9,1,75.7,75.7,10,0
2469.5,1,75.8,75.8,10,0
2469.2,1,75.9,75.9,10,0
2468.8,1,76,76,10,0
2468.2,1,76.1,76.1,10,0
2467.7,1,76.2,76.2,10,0
2467.1,1,76.3,76.3,10,0
2466.6,1,76.4,76.4,10,0
2466,1,76.5,76.5,10,0
2465.9,1,76.6,76.6,10,0
2465.7,1,76.7,76.7,10,0
2465.6,1,76.8,76.8,10,0
2465.4,1,76.9,76.9,10,0
2465.3,1,77,77,10,0
2465.2,1,77.1,77.1,10,0
2465.2,1,77.2,77.2,10,0
2465.2,1,77.3,77.3,10,0
2465.2,1,77.4,77.4,10,0
2465.2,1,77.5,77.5,10,0
2465.7,1,77.6,77.6,10,0
2466.1,1,77.7,77.7,10,0
2466.6,1,77.8,77.8,10,0
2467.1,1,77.9,77.9,10,0
2467.6,1,78,78,10,0
2468.2,1,78.1,78.1,10,0
2468.8,1,78.2,78.2,10,0
2469.4,1,78.3,78.3,10,0
2470,1,78.4,78.4,10,0
2470.6,1,78.5,78.5,10,0
2471.2,1,78.6,78.6,10,0
2471.7,1,78.7,78.7,10,0
2472.2,1,78.8,78.8,10,0
2472.7,1,78.9,78.9,10,0
2473.2,1,79,79,10,0
2474,1,79.1,79.1,10,0
2474.8,1,79.2,79.2,10,0
2475.6,1,79.3,79.3,10,0
2476.4,1,79.4,79.4,10,0
2477.1,1,79.5,79.5,10,0
2477.7,1,79.6,79.6,10,0
2478.3,1,79.7,79.7,10,0
2478.9,1,79.8,79.8,10,0
2479.4,1,79.9,79.9,10,0
2480,1,80,80,10,0
2480.4,1,80.1,80.1,10,0
2480.7,1,80.2,80.2,10,0
2481.1,1,80.3,80.3,10,0
2481.5,1,80.4,80.4,10,0
2481.9,1,80.5,80.5,10,0
2481.7,1,80.6,80.6,10,0
2481.5,1,80.7,80.7,10,0
2481.3,1,80.8,80.8,10,0
2481,1,80.9,80.9,10,0
2480.8,1,81,81,10,0
2480.1,1,81.1,81.1,10,0
2479.4,1,81.2,81.2,10,0
2478.7,1,81.3,81.3,10,0
2478,1,81.4,81.4,10,0
2477.2,1,81.5,81.5,10,0
2476.9,1,81.6,81.6,10,0
2476.6,1,81.7,81.7,10,0
2476.3,1,81.8,81.8,10,0
2476,1,81.9,81.9,10,0
2475.7,1,82,82,10,0
2475.5,1,82.1,82.1,10,0
2475.3,1,82.2,82.2,10,0
2475,1,82.3,82.3,10,0
2474.8,1,82.4,82.4,10,0
2474.6,1,82.5,82.5,10,0
2474.2,1,82.6,82.6,10,0
2473.9,1,82.7,82.7,10,0
2473.5,1,82.8,82.8,10,0
2473.2,1,82.9,82.9,10,0
2472.9,1,83,83,10,0
2472.6,1,83.1,83.1,10,0
2472.4,1,83.2,83.2,10,0
2472.2,1,83.3,83.3,10,0
2472,1,83.4,83.4,10,0
2471.8,1,83.5,83.5,10,0
2471.8,1,83.6,83.6,10,0
2471.8,1,83.7,83.7,10,0
2471.9,1,83.8,83.8,10,0
2471.9,1,83.9,83.9,10,0
2471.9,1,84,84,10,0
2472,1,84.1,84.1,10,0
2472,1,84.2,84.2,10,0
2472.1,1,84.3,84.3,10,0
2472.2,1,84.4,84.4,10,0
2472.3,1,84.5,84.5,10,0
2472.5,1,84.6,84.6,10,0
2472.7,1,84.7,84.7,10,0
2472.9,1,84.8,84.8,10,0
2473.1,1,84.9,84.9,10,0
2473.3,1,85,85,10,0
2473.9,1,85.1,85.1,10,0
2474.4,1,85.2,85.2,10,0
2475,1,85.3,85.3,10,0
2475.5,1,85.4,85.4,10,0
2476,1,85.5,85.5,10,0
2476.4,1,85.6,85.6,10,0
2476.7,1,85.7,85.7,10,0
2477,1,85.8,85.8,10,0
2477.3,1,85.9,85.9,10,0
2477.6,1,86,86,10,0
2477.8,1,86.1,86.1,10,0
2478,1,86.2,86.2,10,0
2478.1,1,86.3,86.3,10,0
2478.3,1,86.4,86.4,10,0
2478.5,1,86.5,86.5,10,0
2478.3,1,86.6,86.6,10,0
2478,1,86.7,86.7,10,0
2477.8,1,86.8,86.8,10,0
2477.6,1,86.9,86.9,10,0
2477.3,1,87,87,10,0
2476.6,1,87.1,87.1,10,0
2475.8,1,87.2,87.2,10,0
2475,1,87.3,87.3,10,0
2474.2,1,87.4,87.4,10,0
2473.4,1,87.5,87.5,10,0
2472.8,1,87.6,87.6,10,0
2472.3,1,87.7,87.7,10,0
2471.7,1,87.8,87.8,10,0
2471.2,1,87.9,87.9,10,0
2470.6,1,88,88,10,0
2470.5,1,88.1,88.1,10,0
2470.3,1,88.2,88.2,10,0
2470.2,1,88.3,88.3,10,0
2470,1,88.4,88.4,10,0
2469.9,1,88.5,88.5,10,0
2470.2,1,88.6,88.6,10,0
2470.5,1,88.7,88.7,10,0
2470.9,1,88.8,88.8,10,0
2471.2,1,88.9,88.9,10,0
2471.5,1,89,89,10,0
2472.2,1,89.1,89.1,10,0
2472.9,1,89.2,89.2,10,0
2473.6,1,89.3,89.3,10,0
2474.2,1,89.4,89.4,10,0
2474.9,1,89.5,89.5,10,0
2475.1,1,89.6,89.6,10,0
2475.3,1,89.7,89.7,10,0
2475.5,1,89.8,89.8,10,0
2475.7,1,89.9,89.9,10,0
2475.9,1,90,90,10,0
2475.8,1,90.1,90.1,10,0
2475.6,1,90.2,90.2,10,0
2475.5,1,90.3,90.3,10,0
2475.4,1,90.4,90.4,10,0
2475.2,1,90.5,90.5,10,0
2474.7,1,90.6,90.6,10,0
2474.3,1,90.7,90.7,10,0
2473.8,1,90.8,90.8,10,0
2473.3,1,90.9,90.9,10,0
2472.8,1,91,91,10,0
2472,1,91.1,91.1,10,0
2471.3,1,91.2,91.2,10,0
2470.5,1,91.3,91.3,10,0
2469.7,1,91.4,91.4,10,0
2468.9,1,91.5,91.5,10,0
2467.8,1,91.6,91.6,10,0
2466.7,1,91.7,91.7,10,0
2465.5,1,91.8,91.8,10,0
2464.4,1,91.9,91.9,10,0
2463.2,1,92,92,10,0
2461.6,1,92.1,92.1,10,0
2460,1,92.2,92.2,10,0
2458.4,1,92.3,92.3,10,0
2456.7,1,92.4,92.4,10,0
2455.1,1,92.5,92.5,10,0
2453.8,1,92.6,92.6,10,0
2452.4,1,92.7,92.7,10,0
2451.1,1,92.8,92.8,10,0
2449.7,1,92.9,92.9,10,0
2448.4,1,93,93,10,0
2447.4,1,93.1,93.1,10,0
2446.4,1,93.2,93.2,10,0
2445.5,1,93.3,93.3,10,0
2444.5,1,93.4,93.4,10,0
2443.6,1,93.5,93.5,10,0
2442.8,1,93.6,93.6,10,0
2442.1,1,93.7,93.7,10,0
2441.4,1,93.8,93.8,10,0
2440.6,1,93.9,93.9,10,0
2439.9,1,94,94,10,0
2439.1,1,94.1,94.1,10,0
2438.4,1,94.2,94.2,10,0
2437.6,1,94.3,94.3,10,0
2436.9,1,94.4,94.4,10,0
2436.1,1,94.5,94.5,10,0
2435.1,1,94.6,94.6,10,0
2434,1,94.7,94.7,10,0
2433,1,94.8,94.8,10,0
2432,1,94.9,94.9,10,0
2431,1,95,95,10,0
2430,1,95.1,95.1,10,0
2429.1,1,95.2,95.2,10,0
2428.2,1,95.3,95.3,10,0
2427.3,1,95.4,95.4,10,0
2426.4,1,95.5,95.5,10,0
2425.4,1,95.6,95.6,10,0
2424.4,1,95.7,95.7,10,0
2423.4,1,95.8,95.8,10,0
2422.3,1,95.9,95.9,10,0
2421.3,1,96,96,10,0
2420,1,96.1,96.1,10,0
2418.8,1,96.2,96.2,10,0
2417.5,1,96.3,96.3,10,0
2416.2,1,96.4,96.4,10,0
2415,1,96.5,96.5,10,0
2413.5,1,96.6,96.6,10,0
2412,1,96.7,96.7,10,0
2410.5,1,96.8,96.8,10,0
2408.9,1,96.9,96.9,10,0
2407.4,1,97,97,10,0
2405.6,1,97.1,97.1,10,0
2403.8,1,97.2,97.2,10,0
2402.1,1,97.3,97.3,10,0
2400.3,1,97.4,97.4,10,0
2398.5,1,97.5,97.5,10,0
2396.4,1,97.6,97.6,10,0
2394.4,1,97.7,97.7,10,0
2392.4,1,97.8,97.8,10,0
2390.3,1,97.9,97.9,10,0
2388.3,1,98,98,10,0
2386,1,98.1,98.1,10,0
2383.8,1,98.2,98.2,10,0
2381.5,1,98.3,98.3,10,0
2379.2,1,98.4,98.4,10,0
2377,1,98.5,98.5,10,0
2374.4,1,98.6,98.6,10,0
2371.7,1,98.7,98.7,10,0
2369.1,1,98.8,98.8,10,0
2366.5,1,98.9,98.9,10,0
2363.9,1,99,99,10,0
2361.3,1,99.1,99.1,10,0
2358.7,1,99.2,99.2,10,0
2356,1,99.3,99.3,10,0
2353.4,1,99.4,99.4,10,0
2350.8,1,99.5,99.5,10,0
2349.8,1,99.6,99.6,10,0
2348.8,1,99.7,99.7,10,0
2347.8,1,99.8,99.8,10,0
2346.8,1,99.9,99.9,10,0
2345.8,1,100,100,10,0
