"u","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14361,1,79.6,79.6,10,0
14368,1,79.7,79.7,10,0
14375,1,79.8,79.8,10,0
14382,1,79.9,79.9,10,0
14390,1,80,80,10,0
14397,1,80.1,80.1,10,0
14404,1,80.2,80.2,10,0
14411,1,80.3,80.3,10,0
14418,1,80.4,80.4,10,0
14425,1,80.5,80.5,10,0
14432,1,80.6,80.6,10,0
14439,1,80.7,80.7,10,0
14446,1,80.8,80.8,10,0
14452,1,80.9,80.9,10,0
14459,1,81,81,10,0
14466,1,81.1,81.1,10,0
14473,1,81.2,81.2,10,0
14479,1,81.3,81.3,10,0
14486,1,81.4,81.4,10,0
14493,1,81.5,81.5,10,0
14500,1,81.6,81.6,10,0
14506,1,81.7,81.7,10,0
14513,1,81.8,81.8,10,0
14519,1,81.9,81.9,10,0
14526,1,82,82,10,0
14532,1,82.1,82.1,10,0
14538,1,82.2,82.2,10,0
14544,1,82.3,82.3,10,0
14550,1,82.4,82.4,10,0
14556,1,82.5,82.5,10,0
14562,1,82.6,82.6,10,0
14568,1,82.7,82.7,10,0
14574,1,82.8,82.8,10,0
14580,1,82.9,82.9,10,0
14587,1,83,83,10,0
14592,1,83.1,83.1,10,0
14598,1,83.2,83.2,10,0
14604,1,83.3,83.3,10,0
14610,1,83.4,83.4,10,0
14616,1,83.5,83.5,10,0
14621,1,83.6,83.6,10,0
14627,1,83.7,83.7,10,0
14632,1,83.8,83.8,10,0
14638,1,83.9,83.9,10,0
14644,1,84,84,10,0
14649,1,84.1,84.1,10,0
14654,1,84.2,84.2,10,0
14660,1,84.3,84.3,10,0
14665,1,84.4,84.4,10,0
14670,1,84.5,84.5,10,0
14676,1,84.6,84.6,10,0
14681,1,84.7,84.7,10,0
14686,1,84.8,84.8,10,0
14691,1,84.9,84.9,10,0
14696,1,85,85,10,0
14701,1,85.1,85.1,10,0
14706,1,85.2,85.2,10,0
14711,1,85.3,85.3,10,0
14716,1,85.4,85.4,10,0
14721,1,85.5,85.5,10,0
14726,1,85.6,85.6,10,0
14731,1,85.7,85.7,10,0
14735,1,85.8,85.8,10,0
14740,1,85.9,85.9,10,0
14745,1,86,86,10,0
14750,1,86.1,86.1,10,0
14755,1,86.2,86.2,10,0
14759,1,86.3,86.3,10,0
14764,1,86.4,86.4,10,0
14769,1,86.5,86.5,10,0
14773,1,86.6,86.6,10,0
14778,1,86.7,86.7,10,0
14782,1,86.8,86.8,10,0
14787,1,86.9,86.9,10,0
14791,1,87,87,10,0
14796,1,87.1,87.1,10,0
14800,1,87.2,87.2,10,0
14805,1,87.3,87.3,10,0
14809,1,87.4,87.4,10,0
14814,1,87.5,87.5,10,0
14818,1,87.6,87.6,10,0
14823,1,87.7,87.7,10,0
14827,1,87.8,87.8,10,0
14832,1,87.9,87.9,10,0
14836,1,88,88,10,0
14841,1,88.1,88.1,10,0
14845,1,88.2,88.2,10,0
14850,1,88.3,88.3,10,0
14855,1,88.4,88.4,10,0
14859,1,88.5,88.5,10,0
14863,1,88.6,88.6,10,0
14867,1,88.7,88.7,10,0
14871,1,88.8,88.8,10,0
14875,1,88.9,88.9,10,0
14879,1,89,89,10,0
14883,1,89.1,89.1,10,0
14887,1,89.2,89.2,10,0
14891,1,89.3,89.3,10,0
14894,1,89.4,89.4,10,0
14898,1,89.5,89.5,10,0
14902,1,89.6,89.6,10,0
14905,1,89.7,89.7,10,0
14908,1,89.8,89.8,10,0
14912,1,89.9,89.9,10,0
14915,1,90,90,10,0
14918,1,90.1,90.1,10,0
14922,1,90.2,90.2,10,0
14925,1,90.3,90.3,10,0
14928,1,90.4,90.4,10,0
14931,1,90.5,90.5,10,0
14934,1,90.6,90.6,10,0
14936,1,90.7,90.7,10,0
14939,1,90.8,90.8,10,0
14942,1,90.9,90.9,10,0
14944,1,91,91,10,0
14946,1,91.1,91.1,10,0
14948,1,91.2,91.2,10,0
14951,1,91.3,91.3,10,0
14953,1,91.4,91.4,10,0
14955,1,91.5,91.5,10,0
14957,1,91.6,91.6,10,0
14959,1,91.7,91.7,10,0
14960,1,91.8,91.8,10,0
14962,1,91.9,91.9,10,0
14964,1,92,92,10,0
14966,1,92.1,92.1,10,0
14968,1,92.2,92.2,10,0
14969,1,92.3,92.3,10,0
14971,1,92.4,92.4,10,0
14972,1,92.5,92.5,10,0
14974,1,92.6,92.6,10,0
14976,1,92.7,92.7,10,0
14978,1,92.8,92.8,10,0
14980,1,92.9,92.9,10,0
14982,1,93,93,10,0
14984,1,93.1,93.1,10,0
14986,1,93.2,93.2,10,0
14988,1,93.3,93.3,10,0
14990,1,93.4,93.4,10,0
14992,1,93.5,93.5,10,0
14994,1,93.6,93.6,10,0
14995,1,93.7,93.7,10,0
14996,1,93.8,93.8,10,0
14998,1,93.9,93.9,10,0
14999,1,94,94,10,0
14999,1,94.1,94.1,10,0
15000,1,94.2,94.2,10,0
15001,1,94.3,94.3,10,0
15001,1,94.4,94.4,10,0
15002,1,94.5,94.5,10,0
15002,1,94.6,94.6,10,0
15002,1,94.7,94.7,10,0
15002,1,94.8,94.8,10,0
15002,1,94.9,94.9,10,0
15002,1,95,95,10,0
15001,1,95.1,95.1,10,0
15001,1,95.2,95.2,10,0
15000,1,95.3,95.3,10,0
15000,1,95.4,95.4,10,0
14999,1,95.5,95.5,10,0
14998,1,95.6,95.6,10,0
14998,1,95.7,95.7,10,0
14997,1,95.8,95.8,10,0
14997,1,95.9,95.9,10,0
14996,1,96,96,10,0
14995,1,96.1,96.1,10,0
14995,1,96.2,96.2,10,0
14994,1,96.3,96.3,10,0
14994,1,96.4,96.4,10,0
14993,1,96.5,96.5,10,0
14992,1,96.6,96.6,10,0
14991,1,96.7,96.7,10,0
14990,1,96.8,96.8,10,0
14989,1,96.9,96.9,10,0
14988,1,97,97,10,0
14987,1,97.1,97.1,10,0
14986,1,97.2,97.2,10,0
14984,1,97.3,97.3,10,0
14983,1,97.4,97.4,10,0
14981,1,97.5,97.5,10,0
14979,1,97.6,97.6,10,0
14977,1,97.7,97.7,10,0
14975,1,97.8,97.8,10,0
14973,1,97.9,97.9,10,0
14971,1,98,98,10,0
14968,1,98.1,98.1,10,0
14965,1,98.2,98.2,10,0
14962,1,98.3,98.3,10,0
14959,1,98.4,98.4,10,0
14956,1,98.5,98.5,10,0
14953,1,98.6,98.6,10,0
14951,1,98.7,98.7,10,0
14948,1,98.8,98.8,10,0
14945,1,98.9,98.9,10,0
14942,1,99,99,10,0
14940,1,99.1,99.1,10,0
14937,1,99.2,99.2,10,0
14935,1,99.3,99.3,10,0
14933,1,99.4,99.4,10,0
14930,1,99.5,99.5,10,0
14929,1,99.6,99.6,10,0
14928,1,99.7,99.7,10,0
14927,1,99.8,99.8,10,0
14926,1,99.9,99.9,10,0
14925,1,100,100,10,0
